user_id,daily_screen_time_hours,social_media_hours,work_study_hours,sleep_hours,notification_count,breaks_per_day,stress_level,productivity_score
539,8.51,0.32,9.16,7.81,112,4,3,65
540,5.35,4.74,3.93,6.98,34,11,3,63
541,8.17,0.83,5.88,6.69,111,9,1,60
542,4.24,2.72,5.29,6.97,213,3,4,66
543,7.56,2.58,5.71,5.69,141,4,10,14
544,9.38,0,5.86,6.15,101,10,10,28
545,1.56,2.18,6.76,6.58,221,3,6,44
546,4.91,3.04,5.53,7.71,211,10,5,60
547,7.65,2.93,5.45,8.59,40,11,7,21
548,6.09,3.58,5.12,6.5,156,12,10,84
549,7.24,2.04,4.72,5.44,11,3,1,34
550,5.29,3.36,3.18,6.85,13,12,3,98
551,6.67,1.67,4.88,9.41,88,1,4,54
552,6.19,0.81,5.48,5.55,47,5,6,39
553,8.84,0.94,5.8,7.95,42,4,4,4
554,7.01,0.75,5.36,8.54,27,11,7,28
555,7.18,3.71,4.53,6.33,113,9,10,39
556,5.68,0.68,4.89,5.89,169,4,10,65
557,5.52,2.83,3.89,7.55,233,3,3,45
558,5.63,2.18,5.63,7.26,214,6,8,72
559,7.29,2.38,4.56,7.7,124,12,7,61
560,5.66,4.14,5.36,9.5,217,12,3,60
561,7.08,1.97,7,7.02,170,10,9,16
562,10.65,3.23,3.58,5.25,43,11,10,51
563,8.24,2.55,6.19,6.89,60,5,5,45
564,5.85,2.32,5.07,7.11,72,4,2,31
565,8.9,5.26,9.04,8.45,215,1,9,7
566,5.68,0.77,4.57,6.54,56,11,8,51
567,2.42,4.05,6.39,6.27,203,13,8,5
568,4.48,3.29,5.03,5.02,150,3,1,66
569,2.76,1.92,2.22,7.51,61,14,4,41
570,5.8,4.46,3.96,10,102,13,7,68
571,6.54,0.28,6.76,6.51,61,13,6,10
572,9.85,1.87,4.13,7.39,180,4,9,99
573,7.15,1.05,1,6.09,115,10,8,65
574,6.06,2.99,4.94,5.13,107,11,9,3
575,8.16,1.16,2.82,7.36,198,8,4,43
576,2.08,3.02,5.26,6.84,218,9,8,45
577,6.97,2.28,8.1,3.7,140,14,6,26
578,8.04,1.92,6.54,8.89,231,8,9,81
579,3.54,2.97,8.07,7.34,205,9,10,42
580,8.79,2.18,3.88,6.9,232,10,1,72
581,7.18,1.19,4.71,6.25,68,1,6,30
582,5.67,5.86,2.91,7.33,136,11,10,72
583,7.77,1.92,3.63,7.39,191,1,10,93
584,11.04,0,3.15,7.32,78,14,2,82
585,6.86,1.49,2.39,8.19,135,3,3,24
586,7,0.98,7.73,8.48,139,13,9,73
587,5.58,3.49,1,9.41,205,4,5,84
588,4.8,2.89,7.74,5.71,53,2,5,44
589,8.16,2.98,7.49,6.05,137,10,1,13
590,4.79,2.06,6,7.27,47,7,10,37
591,6.64,2.16,2.77,5.79,197,9,2,19
592,5.54,2.05,1.84,6,164,11,9,5
593,7.46,2.4,3.9,7.42,100,6,7,36
594,7.17,3.5,6.25,7.97,135,4,4,88
595,8.58,2.9,5.01,8.46,24,6,7,55
596,5.48,3.1,2.91,6.55,176,1,10,52
597,5.96,3.1,7.3,7.4,175,6,2,34
598,4.54,3.56,8.37,7.12,191,4,5,8
599,5.61,2.85,4.55,6.82,72,3,9,4
600,7.25,2.93,5.22,5.74,195,6,2,72
601,8.01,3.93,1.98,5.57,71,9,3,73
602,4.66,1.7,4.17,7.67,87,8,5,41
603,8.24,1.47,6.02,5.72,27,8,5,41
604,9.21,1.08,5.71,4.49,166,9,8,31
605,7.33,2.72,3.98,6.76,80,6,7,95
606,10.25,0.28,4.45,8.69,194,8,3,60
607,4.95,3.05,4.11,3.17,239,7,5,51
608,4.01,2.37,4.44,6.43,33,12,8,40
609,2.94,3.86,5.85,7.68,47,1,5,71
610,9.49,1.69,1.06,4.43,143,6,2,25
611,7.81,2.26,4.85,6.52,157,12,10,77
612,6.39,3.85,5.7,5.32,179,14,2,69
613,7.06,4.16,3.86,5.49,237,14,1,61
614,4.25,1.68,4.04,6.28,211,11,6,18
615,11.39,2.72,4.1,5.34,31,4,1,71
616,6.76,2.85,4.04,5.23,170,3,8,38
617,6.72,2.95,5.01,6.72,224,3,1,64
618,7.95,2.18,5.26,9.7,55,13,8,54
619,7.46,4.04,1,7.79,191,12,6,79
620,6.95,0.23,6.31,8.11,114,10,9,49
621,4.92,1.99,4.42,7.84,179,13,3,45
622,7.44,3.04,8.87,5.89,188,13,7,62
623,10.26,3.05,2.62,7.2,205,12,2,97
624,9.19,4.12,3.27,8.23,94,13,5,52
625,9.69,3.94,4.59,7.88,65,13,1,31
626,5.48,2.16,5.83,7.05,86,8,5,56
627,4.52,4.06,1.1,7.48,51,1,8,73
628,6.25,1.64,3.34,10,22,7,10,19
629,6.61,3.62,6.18,7.89,63,11,3,70
630,8.69,4.67,3.1,6.39,149,10,6,54
631,3.12,3.96,7.74,6.7,225,4,4,100
632,9.56,2.63,4.09,5.43,44,1,8,96
633,6.18,2.1,3.2,9.85,92,14,2,28
634,5.65,0.67,6.22,8.89,18,14,5,59
635,4.48,2.87,8.22,6.91,22,2,6,62
636,3.19,1.16,5.83,9.64,31,7,8,50
637,8.15,1.55,7.52,7.62,49,10,2,38
638,6.65,1.07,8.35,6.24,173,1,9,10
639,3.92,1.95,3.16,7.98,126,6,7,35
640,3.91,2.47,6.88,7.32,229,4,10,46
641,5.83,2.83,1.95,7.89,136,3,4,24
642,9.84,1.78,5.85,5.02,178,7,10,98
643,5.98,3.78,4.86,5.75,16,9,2,73
644,3.49,2.25,7.49,8.74,231,5,8,91
645,6.01,1.55,7.34,9,232,6,2,98
646,5.95,2.77,6.14,8.64,64,7,2,79
647,1.11,4.86,5.6,9.68,212,10,9,91
648,6.39,2.9,6.02,7.55,130,13,4,91
649,6.04,2.06,5.12,7.46,231,12,7,32
650,7.89,0.67,4.88,5.61,88,6,10,27
651,10.2,2.24,7.89,6.05,150,6,4,26
652,8.75,2.78,8.13,4.22,108,3,5,44
653,5.96,2.03,4.72,6.38,236,11,1,17
654,4.29,0.5,5.48,4.12,157,3,10,16
655,11.65,1.48,5.16,8.21,244,14,1,99
656,6.62,4.25,1.78,7.3,195,5,10,26
657,6.53,4.22,4.33,4.17,32,7,10,56
658,6.45,1.44,8.2,6.55,190,12,3,94
659,6.9,3.31,3.5,9.36,46,13,6,37
660,6.21,1.09,9.23,6.64,29,6,1,78
661,5.35,4.19,7.34,5.5,129,2,4,82
662,5.41,2.79,5.8,4.48,156,3,9,92
663,6.43,3.64,6.12,4.52,245,12,2,16
664,5.41,0.44,3.17,7.5,155,5,2,2
665,5.07,3.31,4.47,6.24,77,13,2,84
666,6.71,2.49,7.88,6.34,198,7,10,30
667,5.99,3.52,3.77,6.24,209,13,10,73
668,9.51,3.6,7.12,6.62,55,13,7,55
669,1.2,2.58,2.25,5.2,231,6,7,63
670,8.68,1.78,2.6,7.21,185,13,6,64
671,8.99,3.44,8.8,4.95,29,10,2,65
672,2.35,2.43,4.98,5.82,81,3,5,27
673,5.81,1.45,3.92,8.11,206,7,6,9
674,5.76,1.4,7.73,7.29,114,5,6,84
675,3.68,0.73,7.49,7.69,171,10,10,91
676,4.94,1.89,6.84,9.6,113,14,6,39
677,4.28,3.82,3.86,6.72,16,4,6,35
678,10,2.71,4.43,6.83,59,12,1,33
679,8.37,1.86,5.62,6.46,62,6,4,13
680,9.04,3.47,6.39,6.22,223,2,1,78
681,7.94,1.5,3.98,5.49,82,7,3,53
682,4.24,2.61,5.34,6.91,20,2,2,1
683,5.45,2.28,5.53,7.26,213,7,2,50
684,7.48,3.43,7.57,7.33,145,8,6,71
685,4.06,0.61,6.51,6.88,41,2,1,47
686,7.93,1.48,1.99,8,200,8,4,97
687,6.02,0.53,4.57,6.84,192,12,9,52
688,5.75,2.19,3.14,6.27,196,13,3,34
689,7.92,3.95,6.14,5.59,72,7,8,92
690,7.39,1.89,6.85,4.79,154,3,9,7
691,5.78,1.89,5.2,8.7,163,13,2,46
692,8.82,3.55,4.46,5.89,60,7,5,88
693,4.34,3.78,5.14,5.6,42,1,6,79
694,7.73,2.39,5.42,6.26,35,2,5,24
695,7.69,3.32,3.72,6.44,31,5,6,91
696,5.88,1.21,2.56,8.93,204,11,5,39
697,7.15,4.15,1,6.37,104,13,7,62
698,4,5.08,7.53,10,87,9,5,67
699,8.35,3.13,5.99,6.88,219,1,5,74
700,6.13,0,5.73,9.47,235,5,7,76
701,5.45,1.83,7.53,7.96,113,6,3,41
702,8.6,3.24,2.49,7.27,200,14,10,29
703,5.09,1.99,1.53,8.85,154,14,7,72
704,3.68,4.03,5.77,8.26,50,3,8,74
705,3.39,3.21,5.59,7.63,85,5,5,17
706,7.71,1.65,1.54,9.81,48,2,4,9
707,3.94,2.54,5.72,6.15,170,11,2,15
708,10.01,1.43,4.2,5.51,41,8,5,4
709,2.34,2.28,3.39,5.92,158,12,6,21
710,9.89,1.83,4.33,9.08,190,3,9,71
711,6.92,3.91,1,8.69,201,5,6,48
712,6.31,5.04,3.82,6.12,87,13,6,8
713,5.41,0.78,3.59,3.74,75,12,6,46
714,7.3,0.19,6.11,6.53,186,1,8,84
715,6.42,2.21,4.68,5.48,80,5,6,7
716,8.71,0.68,6.28,6.16,216,1,1,70
717,6.73,2.56,1,5.43,40,9,1,9
718,6.8,3.4,3.32,4.71,101,2,10,78
719,5.77,4.29,6.11,9.25,178,6,2,48
720,6.39,2.74,4.38,5.91,209,9,1,100
721,7.12,2.27,6.69,8.64,208,3,3,52
722,3.08,0.13,1.39,6.51,173,6,3,29
723,3.8,2.53,6.46,5.33,83,1,4,3
724,7.99,2.59,3.72,7.46,176,14,6,31
725,6.84,3.27,3.53,6.29,120,7,10,88
726,6.13,1.65,6.98,6.53,135,2,7,63
727,6.54,1.98,7.32,6.99,103,5,9,24
728,7.2,0.73,7.07,5.74,118,5,8,48
729,5.42,0,9.08,4.69,113,12,6,100
730,4.94,1.17,7.53,6.73,178,1,9,35
731,6.89,0.62,3.41,8.05,50,11,4,25
732,4.54,2.9,5.28,5.63,14,7,6,56
733,7.32,1.88,4.28,7,222,4,7,21
734,3.09,1.85,9.06,8.76,15,4,2,15
735,8.56,1.32,7.21,6.68,71,7,1,98
736,7.45,0,4.62,6.91,25,10,10,73
737,7.01,4.31,6.76,6.87,217,13,8,3
738,8.47,1.3,2.54,5.91,97,1,8,10
739,9.83,2.01,5.5,5.51,119,14,7,50
740,8.53,0.75,3.12,5.51,156,6,9,79
741,2.82,3.67,1.62,7.28,92,1,9,80
742,3.94,2.67,6.57,7.79,249,13,3,13
743,5.25,1.51,6.82,7.85,132,6,1,44
744,6.55,2.03,5.91,6.31,174,10,9,1
745,7.54,4.51,4.63,8.22,73,2,1,47
746,5.05,2.41,2.47,7.2,196,10,1,55
747,6.87,2.28,2.68,6.89,106,11,5,33
748,4.99,1.37,3.06,3,78,1,2,72
749,5.28,0.23,4.53,5.74,210,8,2,16
750,3.69,2.31,7.15,4.82,222,7,5,48
751,4.65,2.89,7.12,7.62,144,2,7,35
752,3.8,3.82,1.7,6.92,51,2,6,51
753,4.55,0,3.61,5.41,162,5,5,60
754,8.61,1.15,3.56,7.2,65,4,3,78
755,4.6,1.8,1,4.95,184,12,9,91
756,11.76,2.5,6.13,5.44,94,4,8,44
757,7.49,2.33,4.51,5.88,117,9,3,48
758,6.87,2.35,4.77,7.5,214,11,7,1
759,4.78,2.99,7.69,8.62,187,1,3,94
760,7.9,1.42,5.18,6.04,94,14,6,35
761,5.35,3.62,4.14,8.52,211,13,3,10
762,6.74,3.02,6.14,6.86,225,10,8,95
763,11.62,2.12,7.12,7.11,100,9,3,12
764,6.31,4.42,5.59,6.72,42,12,5,35
765,8.8,4.37,6.38,6.54,35,3,3,98
766,5.09,3.62,4.71,7.37,237,8,8,39
767,6.43,0,4.84,7.76,26,5,10,96
768,10.04,4.39,5.23,5.65,30,10,9,76
769,5.25,3.45,3.49,6.55,246,3,6,45
770,10.12,4.91,3.86,8.97,11,9,10,28
771,7.92,3.98,7.76,7.03,88,9,4,83
772,5.38,4.39,9.02,7.17,53,8,10,24
773,7.76,3.55,8.18,8.32,203,3,4,20
774,8.45,4.12,2.35,6.15,80,3,5,86
775,7.74,4.89,2.16,6.76,45,10,3,11
776,3.36,2.76,2.62,7.86,55,12,4,28
777,5.05,0.61,5.27,8.41,187,11,4,20
778,6,2.13,1,3.73,244,10,1,69
779,6.35,2.97,3.82,5.84,233,3,1,63
780,7.74,2.59,7.81,5.5,76,14,9,58
781,6.86,1,6.96,6.64,12,11,3,40
782,3.83,0.54,3.98,5.6,128,6,5,7
783,7.26,1.61,4.13,7.66,170,12,2,86
784,7.72,3.47,6.13,7.02,54,2,1,37
785,7.62,4.4,6.87,7.96,34,9,7,29
786,8.66,3.6,3.93,8.04,174,2,10,76
787,8.17,3.77,4.53,7.68,173,10,9,93
788,7.42,2.4,3.87,6.36,44,8,4,36
789,6.36,0.41,2.34,6.94,28,10,4,35
790,3.18,1.95,4.56,6.2,54,4,3,22
791,7.36,2.19,4.41,5.03,121,4,3,18
792,6.92,1.9,2.48,8.04,220,5,2,57
793,7.04,2.57,6.29,6.69,234,14,3,86
794,3.95,3.03,5.97,4.85,155,1,5,83
795,4.34,3.52,6.39,7.5,164,4,8,34
796,8.61,2.17,3.46,6.51,103,6,8,73
797,6.42,0.22,1.03,4.12,40,12,5,74
798,7.86,1.92,5.93,5.01,176,10,1,83
799,6.56,2.55,3.67,5.89,76,2,10,9
800,6.56,3.97,3.22,7.07,159,14,2,51
801,8.38,1.82,2.49,7.82,189,11,8,28
802,5.47,3.12,4.45,7.78,19,3,10,94
803,6.69,2.85,8.15,7.58,126,11,9,25
804,5.58,2.55,3.99,6.76,17,14,7,82
805,5.63,3.62,2.82,9.04,43,4,9,52
806,5.88,1.71,6.3,7.71,243,3,9,26
807,6.94,1.81,5.35,7.09,190,9,6,19
808,5.54,2.49,1,7.54,155,6,6,91
809,9.01,1.73,6.32,6.28,21,11,7,100
810,4.71,3.11,9.26,6.73,247,5,1,68
811,6.13,1.64,1,4.09,201,5,9,49
812,5.62,2.77,2.53,6.3,194,2,1,26
813,9.39,2.38,1,9.09,105,12,8,45
814,6.89,2.76,4.85,6.99,139,14,10,67
815,8.56,1.95,6.98,6.94,26,13,2,100
816,3.53,2.09,5.21,8.1,189,9,10,7
817,7.03,2.62,7.78,7.27,85,2,7,10
818,8.28,2.74,6.66,5.78,80,5,5,68
819,6.66,2.49,8.4,6.83,88,7,8,7
820,8.63,4.55,7.32,5.32,11,3,10,22
821,5.47,1.31,4.19,7.04,36,13,7,94
822,9.32,2.42,5.13,5.71,163,8,8,86
823,11.1,0.61,3.26,8.01,162,5,2,53
824,5.77,2.95,4.54,6.14,149,10,10,29
825,5.61,1.16,5.12,5.73,154,12,9,11
826,9.41,2.17,4.83,6.65,202,3,6,63
827,9.66,2.05,7.68,7.28,104,3,6,80
828,5.45,2.84,4.34,5.23,177,3,6,61
829,5.66,1.84,3.14,6.12,14,11,1,56
830,5.94,1.79,3.26,6.94,229,12,7,57
831,3.81,4.22,6.31,8.54,37,3,2,6
832,4.66,2.84,2.19,3.51,81,4,2,37
833,4.49,1.83,4.6,7.6,61,10,5,13
834,4.96,2.2,7.66,6.3,151,1,6,97
835,6.43,4.47,5.59,6.16,143,12,1,47
836,6.97,2.22,4.85,5.91,27,3,1,72
837,9.6,1.67,4.93,6.33,46,10,1,75
838,4.5,1.68,2.94,7.61,211,10,7,97
839,8.47,1.84,3.29,6.1,201,5,1,64
840,6.07,1.79,4.61,8.96,248,13,9,97
841,6.4,0.96,5.54,7.61,108,8,3,44
842,7.85,1.15,6.9,7.06,44,8,10,48
843,4.25,1.5,5.19,6.58,135,9,2,91
844,7.26,3.21,7.71,8.35,26,9,6,18
845,6.83,2.04,8.21,8.54,119,13,2,45
846,7.48,2.25,6.59,5.29,228,6,5,32
847,7.08,4.02,7.45,5.89,97,13,5,24
848,11.41,4.05,3.02,7.63,19,10,9,86
849,5.22,2.16,2.7,8.02,60,7,4,50
850,5.44,1.74,6.04,6.41,121,12,8,59
851,5.25,1.46,2.32,5.83,90,13,7,3
852,5.39,3.33,4.42,6.9,61,11,7,67
853,5.23,2.25,6.54,8.72,246,12,1,14
854,8.88,2.04,7.83,6.85,73,14,6,96
855,9.34,1.52,4.49,5.16,42,4,6,73
856,5.36,1.58,3.7,6.94,106,3,10,16
857,4.84,2.88,5.64,7.82,26,11,8,89
858,7.44,0.92,2.85,6.67,219,3,6,69
859,5.4,3.69,4.65,8.44,133,2,8,62
860,7.77,1.86,4.98,7.93,186,8,6,77
861,6.91,2.32,4.94,6.72,117,7,8,59
862,3.47,0.9,5.18,6.86,239,8,5,95
863,9.6,2.49,3.33,4.41,136,13,9,21
864,10.09,2.11,3.55,8.37,16,6,4,40
865,5.27,2.44,3.51,6.37,227,13,6,61
866,5.72,4.27,1.76,6.28,121,10,2,51
867,7.07,2.71,5.68,6.09,202,12,3,73
868,7.17,1.55,6.79,7.39,136,10,4,85
869,7.82,1.65,6.59,5.33,199,5,3,73
870,10.52,3.21,4.48,5.52,212,1,7,10
871,6.15,4.06,3.38,6.73,19,8,9,41
872,4.9,2.84,6.49,5.99,40,2,6,12
873,3.74,3.33,6.28,7.24,34,1,3,75
874,5.04,3.23,5.43,6.03,194,9,9,84
875,6.43,4.2,8.49,8.87,74,14,1,64
876,10.09,0.16,4.95,7.7,180,11,5,39
877,5.46,3.3,4.49,7.69,140,11,10,97
878,6.95,3.68,4.2,6.01,64,8,10,64
879,6.47,0.89,1.88,9.93,57,11,5,71
880,8.88,1.44,6.32,6.23,74,9,2,1
881,11.55,1.48,4.79,5.87,208,5,5,14
882,5.44,1.63,6.02,7.72,244,3,1,45
883,5.52,1.92,8.68,7.05,122,14,1,21
884,8.59,2.79,4.22,5.74,124,11,4,45
885,7.86,3.54,1,9.65,69,8,6,72
886,10.19,3.8,5.96,8.07,23,4,2,81
887,7.67,1.49,5.33,6.81,96,14,5,62
888,5.78,1.49,3.54,9.92,249,1,10,45
889,7.68,4.08,5.79,7.85,90,9,5,54
890,8.72,3.28,6.57,6.78,23,11,3,79
891,8.14,2.6,3.11,9.77,146,4,4,2
892,7.51,3.07,4.4,7.66,94,12,2,13
893,8.63,2.46,7.95,7.6,182,2,7,29
894,8.84,3.13,3.56,6.3,11,10,3,28
895,9.26,2.1,5.13,6.86,169,3,6,8
896,7.8,2.82,1,6.27,17,6,9,35
897,6.17,0.69,2.04,8.67,45,9,7,24
898,6.79,1.67,5.32,4.71,227,6,4,7
899,8.91,1.69,7.46,8.58,174,12,2,28
900,4.87,2.05,2.28,5.66,24,12,7,86
901,7.24,1.39,5.15,6.72,43,4,8,90
902,5.71,1.86,4.25,6.42,158,1,3,81
903,6.56,0.68,6.91,6.12,224,2,7,63
904,9.06,3.16,2.56,7.7,18,7,1,6
905,6.88,2.4,5.86,6.79,49,3,8,11
906,6.59,0.45,3.69,5.93,35,2,7,38
907,3.78,1.5,5.45,7,244,12,6,66
908,7.99,2.9,5.14,5.9,159,6,3,63
909,7.79,1.85,4.5,6.1,150,14,4,32
910,10.83,1.66,5.96,4.85,34,4,8,26
911,5.88,2.41,5.09,6.21,208,1,1,95
912,6.94,2.91,4.73,7.44,124,9,2,32
913,7,0.78,4.29,6.85,100,9,1,35
914,9.65,3.16,5.16,9.16,152,11,4,2
915,6.31,1.54,5.44,10,213,5,6,3
916,7.06,2.48,3.02,6.2,54,8,5,33
917,7.72,2.46,4.3,5.72,234,6,6,7
918,6.87,1.87,2.89,8.27,30,7,2,85
919,5.61,1.27,4.92,7.24,98,13,5,48
920,6.89,2.16,3.82,8.28,49,6,1,89
921,8.65,4.45,6.54,7.32,184,7,6,80
922,4.45,0.87,6.35,6.55,95,3,4,23
923,6.77,4.53,3.15,6.55,70,14,10,81
924,5.1,2.19,5,7.36,23,11,9,97
925,8.89,2.54,6.28,6.53,209,3,3,82
926,3.45,1.2,4.65,8.39,97,10,3,87
927,5.38,1.57,3.54,5.11,76,14,9,9
928,7.25,1.9,2.82,8.38,85,3,4,67
929,9.63,1.25,6.71,4.36,184,10,7,48
930,6.37,2.25,6.81,6.99,223,6,10,35
931,5.39,2.01,4.58,6.37,153,1,2,62
932,10.26,4.72,6.53,4.83,80,14,1,24
933,3.6,1.1,1,4.12,27,12,10,70
934,2.1,2.62,7.66,5.37,182,13,1,83
935,7.38,2.8,4.69,6.86,32,12,6,78
936,5.5,1.22,5.28,6.02,35,13,4,3
937,4.46,3.32,4.36,5.45,239,9,2,6
938,7.92,2.02,7.79,8.56,203,13,7,81
939,6.99,0,2.88,5.2,139,9,8,36
940,5.37,3.29,7.95,7.68,159,14,7,86
941,3.94,1.16,5.79,5.64,124,4,10,53
942,8.24,1.24,6.25,5.34,175,2,9,4
943,7.8,3.33,4.34,6.02,179,14,1,10
944,6.3,2.08,2.38,7.61,165,7,10,96
945,10.19,3.6,6.86,5.02,72,14,6,49
946,4.36,3.95,5.62,7.17,26,13,8,43
947,3.45,1.73,7.72,5.55,121,7,9,68
948,5.12,3.45,4.61,5.79,219,6,8,13
949,6.41,1.59,4.16,7.32,196,8,6,83
950,6.99,5.18,7.78,9.63,124,3,8,43
951,6.02,1.67,8.82,5.62,11,2,8,48
952,7.2,3.73,5.02,7.74,108,10,1,90
953,4,3.51,3.49,6.39,88,1,8,30
954,9.39,2.88,6.62,6.18,216,12,7,43
955,6.34,1.7,4.49,8.19,117,3,8,31
956,8.73,2.32,6.2,5.7,125,8,8,51
957,7.19,0,4.48,5.3,118,12,10,38
958,7.41,2.77,8.13,7.4,235,8,10,76
959,7.64,2.92,3.6,8.87,187,7,6,19
960,7.4,2.66,5.96,7.77,152,12,9,23
961,7.79,0,4.02,4.97,155,2,3,50
962,9.16,0.98,4.44,6,86,3,10,46
963,6.89,1.6,4.18,8.07,47,13,1,41
964,7.92,2.85,6.48,8.86,145,7,9,74
965,6.32,2.85,6.84,7.1,89,11,10,79
966,9.38,2.3,6.12,6.05,157,8,10,17
967,5.15,3.26,4.78,8.94,197,9,2,52
968,10.1,1.27,5.28,6.7,35,6,3,13
969,6.42,3.23,6.8,6.01,172,10,4,24
970,3.64,3.07,6.86,5.79,130,3,8,80
971,6.76,2.95,1,5.25,90,9,9,30
972,5.14,2.28,4.46,10,163,5,3,44
973,8.18,4.7,4.55,8.65,27,12,2,15
974,5.19,3.09,6.34,5.95,181,4,2,4
975,5.61,1.34,4.87,9.05,144,9,9,52
976,2.72,2.8,6.44,7.49,245,10,8,74
977,5.6,3.4,2.84,7.42,44,12,2,46
978,1.65,1.79,5.52,5.87,21,2,8,59
979,3.33,3.81,6.8,6.13,130,10,4,46
980,8.02,2.96,2.05,6.74,248,4,6,32
981,8.07,0,10.03,4.24,122,13,5,21
982,7.35,2.86,7.38,6.17,53,6,5,29
983,4.57,2.01,5,6.81,50,11,10,30
984,6.4,3.14,3.34,8.5,63,6,10,7
985,6.49,3.63,4.65,6,138,12,7,42
986,4.18,2.73,5.17,7.86,34,11,8,93
987,9.51,4.5,5.88,4.12,89,10,5,74
988,8.25,2.29,8,8.32,131,5,4,50
989,6.06,3.25,4.05,5.63,24,10,2,86
990,6.55,3.47,6.13,6.97,84,7,5,17
991,6.92,2.38,2.42,7.33,110,5,8,18
992,2.42,3.43,4.17,7.07,240,6,1,5
993,6.01,1.79,5.75,6.66,140,14,6,61
994,5.14,1.99,6.38,5.19,182,14,2,39
995,4.5,0.93,3.49,5.64,129,1,2,81
996,5.94,2.79,4.12,8.1,54,8,8,98
997,10.1,2.89,7.92,6.02,188,14,6,68
998,7.78,3.92,7.32,6.67,179,5,6,41
999,5.36,3.45,5.42,4.86,176,5,6,72
1000,7.65,2.16,1,7.92,29,14,9,26
1001,9.3,1.09,10.02,5.08,224,10,3,89
1002,8.35,3.02,4.96,7.99,216,6,2,100
1003,6.62,3.83,4.37,5.42,155,6,5,39
1004,5.21,3.41,3.96,8.12,125,8,6,75
1005,7.9,3.8,5.75,6.81,176,4,9,67
1006,7.29,2.25,5.77,6.07,108,4,9,44
1007,8.29,1.94,6.9,8.88,38,3,2,64
1008,7.77,1.62,3.15,6.71,29,9,9,92
1009,8.6,2.43,4.38,6.33,179,8,9,39
1010,5.43,2.41,9.06,7.98,88,5,6,56
1011,9.13,2.75,5.45,4.88,105,11,1,89
1012,6.9,2.34,4.65,3.51,21,8,8,86
1013,10.65,2.34,3.12,8.31,249,6,8,13
1014,5.12,1.57,6.01,5.71,65,5,8,4
1015,9.97,3.63,7.06,7.92,124,13,8,28
1016,6.9,2.59,6.75,6.86,21,9,10,83
1017,5.2,2.29,4.48,5.29,226,9,5,3
1018,5.53,1.6,5.72,7.59,62,11,2,27
1019,5.86,0.9,8.34,6.27,107,8,9,61
1020,7.35,4.07,7.14,5.4,17,12,6,75
1021,7.55,3.17,3.43,5.43,67,13,3,6
1022,5.35,0.55,1,4.55,33,10,1,48
1023,6.45,3.42,5.59,7.32,118,3,5,95
1024,10.78,3.61,6.6,5.58,70,13,4,56
1025,9.96,2.65,2.82,6.75,138,9,4,29
1026,7.37,4.42,4.98,6.56,98,6,9,72
1027,6.58,2.76,4.47,5.58,235,9,6,75
1028,6.74,0.8,5.21,4.82,87,1,8,73
1029,7.73,2.94,3.91,10,237,1,9,31
1030,4.45,2.79,7.58,6.74,79,6,1,65
1031,5.99,1.78,5.3,9.17,182,12,7,71
1032,3.16,3.19,3.24,8.31,146,4,7,74
1033,7.3,0.5,6.83,6.38,121,5,9,9
1034,7.79,3.69,2.47,7.04,138,5,1,63
1035,5.53,1.45,7.57,7,210,3,2,77
1036,9.65,1.32,6.98,9.2,161,9,6,27
1037,4.05,2.36,7.78,7.88,69,1,4,18
1038,3.57,3.02,4.68,5.75,240,6,5,16
1039,6.95,2.7,4.01,7.26,219,2,5,4
1040,8.59,1.61,5.17,7.85,185,2,10,94
1041,9.87,1.89,4.83,5.27,176,9,1,38
1042,5.58,1.14,3.69,7.44,27,10,1,20
1043,8.66,2.23,3.89,8.55,114,2,7,41
1044,6.42,3.79,4.27,5.69,101,9,3,58
1045,6.15,2.49,2.66,5.86,61,12,5,76
1046,8.27,3.53,6.36,8.31,11,12,8,28
1047,7.8,4.25,4.9,6.34,110,8,5,44
1048,3.35,1.79,4.38,5.52,242,7,10,65
1049,9.45,2.28,2.78,7.95,173,8,9,9
1050,9.26,5.11,2.68,7.55,57,13,4,33
1051,5.25,4.23,8.87,6.92,126,12,7,65
1052,7.29,0.49,3.75,8.26,97,9,8,9
1053,7.49,2.96,6.22,8.35,44,10,7,86
1054,7.02,2.5,5.33,6.69,207,9,4,62
1055,5.4,3.49,1,9.37,90,3,8,73
1056,5.16,1.61,8.58,8.86,103,10,10,69
1057,6.45,1.49,6.37,4.22,124,1,10,2
1058,8.85,1.69,3.46,5.46,81,8,10,78
1059,7.59,1.81,4.94,3.87,179,13,4,76
1060,5.76,3.48,2.7,6.38,211,13,10,29
1061,8.04,1.08,8.65,5.23,89,10,8,80
1062,1,1.75,3.18,5.74,47,4,8,48
1063,8.8,0.35,3.95,8.22,163,5,4,73
1064,3.02,3.71,3.54,4.52,40,14,5,51
1065,5.78,4.03,5.16,6.97,189,11,5,32
1066,4.26,2.11,7.74,6.96,197,6,5,24
1067,3.91,2.14,8.58,6.69,17,6,3,58
1068,8.82,3.04,4.2,6.97,198,7,2,20
1069,5.56,4.27,5.76,3.9,44,14,1,84
1070,7.19,2.99,5.16,5.75,43,10,3,43
1071,6.41,1.66,3.04,8.81,147,3,9,5
1072,7.45,0.56,9.85,5.24,177,2,7,84
1073,6.65,1.16,7.73,8.97,117,12,2,80
1074,3.93,2.59,5.38,4.97,61,9,8,19
1075,8.49,1.71,8.16,4.81,149,14,8,76
